6830,0
7220,1
7550,2
7920,3
8250,0
8600,1
8930,2
9300,3
9600,0
9980,1
10300,2
10720,3
10980,0
11450,1
11820,2
12220,3
12650,3
13060,2
13200,1
13380,0
13530,3
14210,2
14380,1
14560,3
14750,0
14910,2
15530,1
15950,3
16100,0
16260,2
16450,1
17110,3
17250,0
17410,2
17560,1
17760,3
18310,0
18710,1
18860,2
19070,0
19200,3
19970,2
20130,3
20300,1
20520,0
20650,2
21870,1
21980,3
22150,0
23290,2
23420,1
23570,3
24700,0
25050,2
25430,1
25710,3
26710,0
27860,3
28150,1
29130,2
29280,0
29680,3
30780,1
31130,2
32029,0
32180,3
32580,1
33650,2
33820,0
34120,3
34420,1
34780,2
35130,0
35450,3
35820,1
35930,2
36470,0
36900,3
37270,1
37660,2
38000,0
38360,3
38760,1
39080,2
39300,0
39430,3
39830,1
40200,2
40600,0
40970,3
41300,1
41650,2
41970,0
42370,3
42770,1
43120,2
43430,0
43770,3
44130,1
44520,2
44700,0
44870,3
45250,1
45630,2
45950,0
46360,3
46710,1
47160,1
47460,2
47850,0
48200,1
48500,3
48870,0
49130,2
49480,1
49680,3
49800,0
50070,2
50450,1
50780,3
51170,0
51500,2
51870,1
52030,3
52170,0
52320,2
52630,1
52970,1
53350,3
53700,0
54030,2
54380,3
54720,2
55050,1
55450,0
55770,3
56160,1
56550,0
56900,0
57280,1
57630,0
58000,2
58330,1
58700,3
59060,0
59450,2
59830,1
60200,3
60580,0
60880,2
61270,3
61600,1
62000,2
62390,0
62740,3
63100,1
63460,2
63860,0
64210,3
64550,1
64949,2
65300,0
65660,3
66010,1
66350,2
66680,0
67080,0
67410,3
67820,1
68220,2
68570,0
68920,3
69300,1
69670,2
70050,0
70370,3
70630,1
70940,2
71320,0
71640,3
72030,1
72360,2
72710,0
73100,3
73680,1
74010,2
74350,0
74730,3
75060,1
75400,2
75610,0
75760,3
76160,2
76580,3
76930,1
77310,0
77660,0
78000,1
78330,3
78720,2
79300,3
79500,2
79800,1
80200,0
80320,3
80730,1
80900,2
81080,0
81250,3
81400,1
82230,2
82420,0
82570,3
82770,1
83080,2
83280,0
83670,3
84140,2
84370,1
84760,0
85110,3
85280,1
85450,2
85660,0
85800,3
86060,1
86230,1
86610,2
87000,0
87110,3
87500,1
87650,2
88030,0
88410,3
88830,1
89170,2
89530,0
89850,3
90220,1
90550,2
91050,3
91200,0
91470,2
91810,1
91990,3
92400,2
92580,1
92910,0
93860,0
94100,1
94300,2
94460,0
94780,3
94950,1
95280,2
96010,0
96330,3
96800,1
97200,2
97610,0
97780,3
98160,1
98510,2
98730,0
98900,3
99110,1
99300,2
99730,0
100060,3
100450,1
100760,2
101180,0
101530,3
101900,1
102770,3
103120,1
103320,2
103500,0
103650,3
104430,1
104590,2
104780,0
104880,3
105110,1
105660,2
106080,0
106200,3
106410,1
106550,2
107310,0
107500,3
107680,1
