4060,0
4380,1
4660,2
5030,3
5370,0
5750,2
6120,1
6570,3
7030,0
7320,2
7670,1
8040,3
8390,0
8680,2
9160,3
9950,2
10300,3
10610,0
10950,2
11330,1
11700,3
12100,0
12330,2
12900,1
13250,3
13600,0
13900,2
14280,1
14650,3
15030,0
15230,2
15750,1
16070,3
16420,0
16760,2
17100,1
17450,3
17810,0
18200,2
18570,1
18970,3
19330,0
19670,2
20020,1
20380,3
20770,0
21810,3
22230,2
22600,1
23230,3
23550,0
23830,2
24160,1
24530,3
24860,0
25250,2
25630,1
25960,3
26380,0
26860,2
27030,1
27250,3
27730,0
28130,2
28510,3
28900,1
29260,2
29650,0
30020,3
30380,1
30770,2
31160,0
31510,3
31930,1
32310,2
32680,0
33050,3
33430,1
33800,2
34200,0
34550,3
34950,1
35290,2
35710,0
36060,3
36410,1
36780,2
37160,0
37500,3
37900,1
38260,2
38670,0
39000,3
39350,1
39720,2
40110,0
40450,3
40780,1
41160,2
41550,0
41900,3
42260,1
42650,2
43110,0
43430,3
43770,1
44120,2
44510,0
44900,3
45260,2
45600,1
46000,0
46360,3
46710,1
47100,2
47430,0
47680,3
47860,1
48080,2
48580,0
48900,3
49300,1
49660,2
50100,0
50500,3
50820,1
51160,2
51530,0
51870,3
52240,2
52560,1
52930,0
53280,0
53650,1
53950,2
54410,0
54810,3
55160,1
55500,2
55930,0
56310,3
56660,1
57050,2
57450,0
57800,3
58110,1
58460,2
58850,0
59230,3
59600,1
59960,2
60350,0
60700,3
61100,1
61460,2
61830,0
62210,3
62550,2
62830,1
63250,0
63630,3
64010,1
64410,2
64750,0
65100,3
65489,1
65860,2
66230,0
66560,3
66950,1
67310,2
67580,0
68010,3
68460,1
68850,2
69230,0
69580,3
69950,1
70310,2
70660,0
71050,3
71410,1
71810,2
72250,0
72610,3
73010,1
73380,2
73780,0
74100,3
74510,1
74830,2
75260,0
75630,3
75960,1
76310,2
76700,0
77050,3
77480,1
77850,2
78210,0
78580,3
78980,2
79350,1
79720,1
80100,3
80530,0
80860,2
81230,3
81600,1
82000,2
82380,0
82750,3
83130,2
83450,1
83870,3
84280,0
84650,2
85050,1
85380,3
85760,0
86100,2
86360,1
87000,3
87380,2
87730,1
88100,0
88450,3
88830,2
89200,1
89410,3
89650,0
90030,2
90380,1
90740,3
91060,0
91360,2
91730,1
92110,3
92300,0
92430,2
92810,1
93130,3
93480,0
93780,2
94160,1
94560,3
94930,0
95280,2
95680,1
96070,3
96390,0
96760,2
97180,1
97550,3
97950,0
98250,2
98600,1
99000,3
99350,0
99710,2
100130,1
100550,3
100910,0
101310,0
101650,2
102020,1
102380,3
102750,0
103160,1
103510,1
103860,2
104230,0
104580,3
104950,1
105310,2
105680,0
106020,3
106450,2
106820,1
107210,3
107630,0
108030,2
108360,1
108760,3
109130,2
109500,0
109900,1
110250,3
110630,2
111000,1
111380,3
111730,0
112110,2
112500,1
112850,3
113210,0
114350,3
114390,0
114720,2
114760,1
115090,0
115110,3
115810,3
115830,0
116200,2
116210,1
116600,3
116950,2
117260,1
117710,0
118100,3
118500,2
118510,1
118910,0
118910,3
119300,1
119300,2
119680,3
119710,0
120060,2
120430,1
120800,3
121130,0
121500,2
121880,1
122290,3
122620,0
122980,2
123360,3
123710,2
124100,1
124500,0
124880,3
125230,1
125760,2
126110,3
126510,0
126950,2
127350,1
127780,3
128200,0
128580,2
128869,1
129140,3
129460,0
129619,2
129810,1
130179,3
130479,0
130880,2
131050,1
131180,3
131800,0
132160,2
132530,1
132850,3
133210,0
133570,2
133940,1
134310,3
134510,0
134640,2
134850,1
135260,3
135760,0
135980,2
136330,1
136610,3
136800,0
136950,2
137380,1
137840,3
138260,2
138610,1
139030,0
139400,0
139800,1
140110,2
140550,3
140750,0
140900,2
141310,1
141730,3
142150,0
142430,2
142750,1
143120,3
143530,0
143860,2
144260,1
144700,3
145030,0
145360,2
145680,1
146060,3
146450,2
146810,1
147240,0
147560,3
147960,1
148350,2
148710,0
149060,3
149400,1
149770,2
150240,0
150630,3
151010,3
151360,2
151730,1
152110,0
152450,3
152810,1
153200,2
153600,0
153970,3
154300,1
154680,1
155080,2
155310,0
155630,3
156160,1
156580,2
156910,0
157310,3
157700,2
158070,1
158800,3
158810,0
159160,2
159200,1
159530,3
159930,2
160260,1
160650,0
161000,3
161360,2
161750,3
161780,0
162140,2
162210,1
162560,3
162910,0
163060,2
163300,1
163680,3
164060,2
164430,1
164810,0
165170,0
165520,1
165910,2
166280,3
166630,0
167050,2
167430,1
167860,3
167880,0
168260,1
168260,2
168670,0
168680,3
169000,2
169210,1
169580,3
169740,0
170360,2
170400,1
170710,0
170710,3
171160,2
171200,1
171630,3
171680,0
172030,2
172410,1
172800,3
173150,0
173520,2
173900,1
174330,3
174360,0
174680,2
174730,1
175080,3
175430,0
175780,2
175800,1
176150,3
176510,0
176880,2
176900,1
177260,3
177610,0
178000,2
178310,1
178710,3
179110,0
179460,2
179850,1
180240,3
180510,0
180960,2
180990,1
181390,0
181410,3
181740,2
182310,1
182650,0
183000,3
183370,2
183750,1
184120,3
184480,0
184630,2
184810,1
185240,3
185630,0
185980,2
186360,1
186710,3
187030,0
187410,2
187430,1
187780,0
187780,3
188230,2
188580,1
188930,3
189270,0
189640,2
189990,3
190360,2
190710,0
191130,3
191460,2
191790,1
192110,3
192460,0
192930,2
193330,1
193630,3
193810,0
194060,2
194310,1
194630,3
195000,2
195340,1
195690,0
196080,3
196430,2
196700,1
197110,0
